"metabolite_id","dataset_id","study_name","platform","merge_variable","input_metabolite_name","input_metabid","input_chemical_id","input_comp_id","input_hmdb_id","input_cas","input_pubchem","input_chemspider","input_kegg","input_inchikey","input_chebi","Standardized name"
"CHEM100002781",6,"Alpha-Tocopherol Beta-Carotene Cancer Prevention Study","Metabolon","CORE_FILE_NAME","11-dehydrocorticosterone","_11_dehydrocorticosterone",NA,"","","","",NA,"","",NA,"11-Dehydrocorticosterone"
"CHEM100002781",35,"Alpha-Tocopherol Beta-Carotene Cancer Prevention Study","Metabolon","CHEMICAL_ID","11-dehydrocorticosterone","_11_dehydrocorticosterone",100002781,"39779","","72-23-1","",NA,"","",NA,"11-Dehydrocorticosterone"
"CHEM100002858",8,"Alpha-Tocopherol Beta-Carotene Cancer Prevention Study","Metabolon","CORE_FILE_NAME","1-myristoleoylglycerophosphocholine (14:1) *","_1_myristoleoylglycerophospho",NA,"","","","",NA,"","",NA,NA
"CHEM100002858",10,"Shanghai Physical Activity Study","Metabolon","COMP_ID","1-myristoleoylglycerophosphocholine (14:1) *","_1_myristoleoylglycerophospho",NA,"45956","","","",NA,"","",NA,NA
"CHEM100002858",34,"Alpha-Tocopherol Beta-Carotene Cancer Prevention Study","Metabolon","CHEMICAL_ID","1-myristoleoylglycerophosphocholine (14:1) *","_1_myristoleoylglycerophospho",100002858,"45956","","","",NA,"","",NA,NA
"CHEM100002928",9,"Shanghai Physical Activity Study","Metabolon","COMP_ID","Benzoylecgonine","benzoylecgonine",NA,"39678","","","442997",NA,"","",NA,"Benzoyl ecgonine"
"CHEM100002928",11,"Shanghai Women's Health Study","Metabolon","CORE_FILE_NAME","Benzoylecgonine","benzoylecgonine",NA,"","","","",NA,"","",NA,"Benzoyl ecgonine"
"CHEM100002945",2,"Prostate Lung Colorectal and Ovarian Cancer Screening Trial","Metabolon","COMP_ID","15-methylpalmitate (isobar with 2-methylpalmitate)","_15_methylpalmitate__isobar_w",NA,"38768","","","17903417",NA,"","",NA,"15-Methylpalmitic acid"
"CHEM100002945",3,"Cancer Prevention Study II","Metabolon","COMP_ID","15-methylpalmitate (i17:0)","_15-methylpalmitate (i17:0)",NA,"X38768","","","17903417",NA,"","",NA,"15-Methylpalmitic acid"
"CHEM100002945",5,"Cancer Prevention Study II","Metabolon","COMP_ID","15-methylpalmitate","_15-methylpalmitate",NA,"X38768","","","17903417",NA,"","",NA,"15-Methylpalmitic acid"
"CHEM100002945",6,"Alpha-Tocopherol Beta-Carotene Cancer Prevention Study","Metabolon","CORE_FILE_NAME","15-methylpalmitate (isobar with 2-methylpalmitate)","_15_methylpalmitate__isobar_w",NA,"","","","",NA,"","",NA,"15-Methylpalmitic acid"
"CHEM100002945",8,"Alpha-Tocopherol Beta-Carotene Cancer Prevention Study","Metabolon","CORE_FILE_NAME","15-methylpalmitate (isobar with 2-methylpalmitate)","_15_methylpalmitate__isobar_w",NA,"","","","",NA,"","",NA,"15-Methylpalmitic acid"
"CHEM100002945",9,"Shanghai Physical Activity Study","Metabolon","COMP_ID","Methyl palmitate (15 or 2)","methyl_palmitate__15_or_2_",NA,"38768","","","17903417",NA,"","",NA,"Methyl hexadecanoate"
"CHEM100002945",10,"Shanghai Physical Activity Study","Metabolon","COMP_ID","15-methylpalmitate (isobar with 2-methylpalmitate)","_15_methylpalmitate__isobar_w",NA,"38768","","","17903417",NA,"","",NA,"15-Methylpalmitic acid"
"CHEM100002945",11,"Shanghai Women's Health Study","Metabolon","CORE_FILE_NAME","15-methylpalmitate (isobar with 2-methylpalmitate)","_15_methylpalmitate__isobar_w",NA,"","","","",NA,"","",NA,"15-Methylpalmitic acid"
"CHEM100002945",24,"Born in Bradford","Metabolon","CHEMICAL_ID","15-methylpalmitate (i17:0)","metmss38768",100002945,"38768","","","17903417",NA,"","",NA,"15-Methylpalmitic acid"
"CHEM100002945",29,"Twins United Kingdom","Metabolon","CHEMICAL_ID","15-methylpalmitate","m38768",100002945,"38768","","","",NA,"","",NA,"15-Methylpalmitic acid"
"CHEM100002945",30,"Airwave Health Monitoring Study","Metabolon","CHEMICAL_ID","15-methylpalmitate","15_methylpalmitate",100002945,"38768","","","17903417",NA,"","",NA,"15-Methylpalmitic acid"
"CHEM100002945",31,"Shanghai Men's Health Study","Metabolon","BIOCHEMICAL_NAME","methyl palmitate (15 or 2)","logm214",NA,"","","","",NA,"","",NA,"Methyl hexadecanoate"
"CHEM100002945",33,"Alpha-Tocopherol Beta-Carotene Cancer Prevention Study","Metabolon","CHEMICAL_ID","15-methylpalmitate (isobar with 2-methylpalmitate)","_15_methylpalmitate__isobar_w",100002945,"38768","","","",NA,"","",NA,"15-Methylpalmitic acid"
"CHEM100002945",34,"Alpha-Tocopherol Beta-Carotene Cancer Prevention Study","Metabolon","CHEMICAL_ID","15-methylpalmitate (isobar with 2-methylpalmitate)","_15_methylpalmitate__isobar_w",100002945,"38768","","","",NA,"","",NA,"15-Methylpalmitic acid"
"CHEM100002945",35,"Alpha-Tocopherol Beta-Carotene Cancer Prevention Study","Metabolon","CHEMICAL_ID","15-methylpalmitate (isobar with 2-methylpalmitate)","_15_methylpalmitate__isobar_w",100002945,"38768","","","17903417",NA,"","",NA,"15-Methylpalmitic acid"
"CHEM100002945",44,"Women One-Carbon Metabolism and Inflammation Study","Metabolon","COMP_ID","15-methylpalmitate (isobar with 2-methylpalmitate)","m_15",NA,"38768","","","17903417",NA,"","",NA,"15-Methylpalmitic acid"
"CHEM100002945",59,"Breast Cancer Family Registry","Metabolon","COMP_ID","15-methylpalmitate","15-methylpalmitate",NA,"38768","","","17903417",NA,"","",NA,"15-Methylpalmitic acid"
"CHEM100002945",69,"Copenhagen Prospective Study on Asthma in Childhood 2010","Metabolon","COMP_ID","(14 or 15)-methylpalmitate (a17:0 or i17:0)","38768",NA,"38768","","","17903417",NA,"","",NA,"Methylpalmitic acid"
"CHEM100002951",3,"Cancer Prevention Study II","Metabolon","COMP_ID","eicosanodioate (C20-DC)","eicosanodioate (c20-dc)",NA,"X39831","","","75502",NA,"","",NA,"Eicosanedioic acid"
"CHEM100002951",5,"Cancer Prevention Study II","Metabolon","COMP_ID","eicosanodioate","eicosanodioate",NA,"X39831","","","75502",NA,"","",NA,"Eicosanedioic acid"
"CHEM100002951",6,"Alpha-Tocopherol Beta-Carotene Cancer Prevention Study","Metabolon","CORE_FILE_NAME","eicosanodioate","eicosanodioate",NA,"","","","",NA,"","",NA,"Eicosanedioic acid"
"CHEM100002951",21,"Well for life China","Metabolon","COMP_ID","eicosanedioate (C20-DC)","eicosanedioate_(c20-dc)",NA,"39831","","","75502",NA,"","",NA,"Eicosanedioic acid"
"CHEM100002951",24,"Born in Bradford","Metabolon","CHEMICAL_ID","eicosanodioate (C20-DC)","metmss39831",100002951,"39831","","","75502",NA,"","",NA,"Eicosanedioic acid"
"CHEM100002951",30,"Airwave Health Monitoring Study","Metabolon","CHEMICAL_ID","eicosanodioate","eicosanodioate",100002951,"39831","","2424-92-2","75502",68030,"","",NA,"Eicosanedioic acid"
"CHEM100002951",36,"Atherosclerosis Risk in Communities Study","Metabolon","COMP_ID","eicosanodioate","eicosanodioate_std",NA,"39831","","","75502",NA,"","",NA,"Eicosanedioic acid"
"CHEM100002951",59,"Breast Cancer Family Registry","Metabolon","COMP_ID","eicosanodioate","eicosanodioate",NA,"39831","","","75502",NA,"","",NA,"Eicosanedioic acid"
"CHEM100002951",69,"Copenhagen Prospective Study on Asthma in Childhood 2010","Metabolon","COMP_ID","eicosanedioate (C20-DC)","39831",NA,"39831","","","75502",NA,"","",NA,"Eicosanedioic acid"
"CHEM100002952",3,"Cancer Prevention Study II","Metabolon","COMP_ID","docosadioate (C22-DC)","docosadioate (c22-dc)",NA,"X39837","","","244872",NA,"","",NA,"Docosanedioic acid"
"CHEM100002952",21,"Well for life China","Metabolon","COMP_ID","docosadioate (C22-DC)","docosadioate_(c22-dc)",NA,"39837","","","244872",NA,"","",NA,"Docosanedioic acid"
"CHEM100002952",24,"Born in Bradford","Metabolon","CHEMICAL_ID","docosadioate (C22-DC)","metmss39837",100002952,"39837","","","244872",NA,"","",NA,"Docosanedioic acid"
"CHEM100002952",30,"Airwave Health Monitoring Study","Metabolon","CHEMICAL_ID","docosadioate","docosadioate",100002952,"39837","","505-56-6","244872",214170,"","",NA,"Docosanedioic acid"
"CHEM100002952",69,"Copenhagen Prospective Study on Asthma in Childhood 2010","Metabolon","COMP_ID","docosadioate (C22-DC)","39837",NA,"39837","","","244872",NA,"","",NA,"Docosanedioic acid"
"CHEM100002966",33,"Alpha-Tocopherol Beta-Carotene Cancer Prevention Study","Metabolon","CHEMICAL_ID","quinidine","quinidine",100002966,"39766","","56-54-2;","3036746",NA,"","",NA,"Quinidine"
"CHEM100002968",2,"Prostate Lung Colorectal and Ovarian Cancer Screening Trial","Metabolon","COMP_ID","quinine","quinine",NA,"39767","","","2728270",NA,"","",NA,"Quinine"
"CHEM100002968",3,"Cancer Prevention Study II","Metabolon","COMP_ID","quinine","quinine",NA,"X39767","","","2728270",NA,"","",NA,"Quinine"
"CHEM100002968",5,"Cancer Prevention Study II","Metabolon","COMP_ID","quinine","quinine",NA,"X39767","","","2728270",NA,"","",NA,"Quinine"
"CHEM100002968",8,"Alpha-Tocopherol Beta-Carotene Cancer Prevention Study","Metabolon","CORE_FILE_NAME","quinine","quinine",NA,"","","","",NA,"","",NA,"Quinine"
"CHEM100002968",24,"Born in Bradford","Metabolon","CHEMICAL_ID","quinine","metmss39767",100002968,"39767","","","2728270",NA,"","",NA,"Quinine"
"CHEM100002968",30,"Airwave Health Monitoring Study","Metabolon","CHEMICAL_ID","quinine","quinine",100002968,"39767","","130-95-0","2728270",2010267,"","",NA,"Quinine"
"CHEM100002968",33,"Alpha-Tocopherol Beta-Carotene Cancer Prevention Study","Metabolon","CHEMICAL_ID","quinine","quinine",100002968,"39767","","130-95-0;","2728270",NA,"","",NA,"Quinine"
"CHEM100002968",34,"Alpha-Tocopherol Beta-Carotene Cancer Prevention Study","Metabolon","CHEMICAL_ID","quinine","quinine",100002968,"39767","","130-95-0;","2728270",NA,"","",NA,"Quinine"
"CHEM100002968",35,"Alpha-Tocopherol Beta-Carotene Cancer Prevention Study","Metabolon","CHEMICAL_ID","quinine","quinine",100002968,"39767","","130-95-0","2728270",NA,"","",NA,"Quinine"
"CHEM100002968",44,"Women One-Carbon Metabolism and Inflammation Study","Metabolon","COMP_ID","quinine","m_440",NA,"39767","","","2728270",NA,"","",NA,"Quinine"
"CHEM100002968",59,"Breast Cancer Family Registry","Metabolon","COMP_ID","quinine","quinine",NA,"39767","","","2728270",NA,"","",NA,"Quinine"
"CHEM100002968",72,"Multi-Ethnic Study of Atherosclerosis and COMBI-BIO2","Broad Institute","BIOCHEMICAL_NAME","quinine","hil-pos_quinine",NA,"","HMDB14611","","",NA,"","",NA,"Quinine"
"CHEM100002977",9,"Shanghai Physical Activity Study","Metabolon","COMP_ID","Isobar: 2-propylpentanoic acid, 2-ethylhexanoic acid","isobar__2_propylpentanoic_aci",NA,"35490","","","",NA,"","",NA,"Valproic acid"
"CHEM100002989",3,"Cancer Prevention Study II","Metabolon","COMP_ID","oleoyl-linoleoyl-glycerol (18:1/18:2) [1]","oleoyl-linoleoyl-glycerol (18:1/18:2) [1]",NA,"X46798","HMDB07219","","",NA,"","",NA,"DG 18:1(9Z)/18:2(9Z,12Z)/0:0"
"CHEM100002989",5,"Cancer Prevention Study II","Metabolon","COMP_ID","oleoyl-linoleoyl-glycerol (18:1/18:2) [1]","oleoyl-linoleoyl-glycerol (18:1/18:2) [1]",NA,"X46798","HMDB07219","","",NA,"","",NA,"DG 18:1(9Z)/18:2(9Z,12Z)/0:0"
"CHEM100002989",24,"Born in Bradford","Metabolon","CHEMICAL_ID","oleoyl-linoleoyl-glycerol (18:1/18:2) [1]","metmss46798",100002989,"46798","HMDB07219","","",NA,"","",NA,"DG 18:1(9Z)/18:2(9Z,12Z)/0:0"
"CHEM100002989",29,"Twins United Kingdom","Metabolon","CHEMICAL_ID","1-oleoyl-2-linoleoyl-glycerol (18:1/18:2)","m46798",100002989,"46798","","","",NA,"","",NA,NA
"CHEM100002989",30,"Airwave Health Monitoring Study","Metabolon","CHEMICAL_ID","oleoyl-linoleoyl-glycerol (18:1/18:2) [1]","oleoyl_linoleoyl_glycerol__18_1_18_2__[1]",100002989,"46798","","106292-55-1","",23975985,"","",NA,"DG 18:1_18:2"
"CHEM100002989",59,"Breast Cancer Family Registry","Metabolon","COMP_ID","1-oleoyl-2-linoleoyl-glycerol (18:1/18:2)","1-oleoyl-2-linoleoyl-glycerol (18:1/18:2)",NA,"46798","","","",NA,"","",NA,NA
"CHEM100002990",3,"Cancer Prevention Study II","Metabolon","COMP_ID","oleoyl-linoleoyl-glycerol (18:1/18:2) [2]","oleoyl-linoleoyl-glycerol (18:1/18:2) [2]",NA,"X46799","HMDB07219","","",NA,"","",NA,"DG 18:1(9Z)/18:2(9Z,12Z)/0:0"
"CHEM100002990",5,"Cancer Prevention Study II","Metabolon","COMP_ID","oleoyl-linoleoyl-glycerol (18:1/18:2) [2]","oleoyl-linoleoyl-glycerol (18:1/18:2) [2]",NA,"X46799","HMDB07219","","",NA,"","",NA,"DG 18:1(9Z)/18:2(9Z,12Z)/0:0"
"CHEM100002990",24,"Born in Bradford","Metabolon","CHEMICAL_ID","oleoyl-linoleoyl-glycerol (18:1/18:2) [2]","metmss46799",100002990,"46799","HMDB07219","","",NA,"","",NA,"DG 18:1(9Z)/18:2(9Z,12Z)/0:0"
"CHEM100002990",29,"Twins United Kingdom","Metabolon","CHEMICAL_ID","1-oleoyl-3-linoleoyl-glycerol (18:1/18:2)","m46799",100002990,"46799","","","",NA,"","",NA,NA
"CHEM100002990",30,"Airwave Health Monitoring Study","Metabolon","CHEMICAL_ID","oleoyl-linoleoyl-glycerol (18:1/18:2) [2]","oleoyl_linoleoyl_glycerol__18_1_18_2__[2]",100002990,"46799","","104346-53-4","",NA,"","",NA,"DG 18:1_18:2"
"CHEM100002990",59,"Breast Cancer Family Registry","Metabolon","COMP_ID","1-oleoyl-3-linoleoyl-glycerol (18:1/18:2)","1-oleoyl-3-linoleoyl-glycerol (18:1/18:2)",NA,"46799","","","",NA,"","",NA,NA
"CHEM100002990",73,"Multi-Ethnic Study of Atherosclerosis and COMBI-BIO2","Imperial College London","NEW UID","Diglyceride DG(36:3) - possibly DG(18:2_18:1_0:0)","diglyceride_dg_36:3____possibly_dg_18:2_18:1_0:0_",NA,"","","","",NA,"","",85700,NA
"CHEM100002990_VAR2",73,"Multi-Ethnic Study of Atherosclerosis and COMBI-BIO2","Imperial College London","NEW UID","Diglyceride DG(36:3) - possibly DG(18:2_18:1_0:0)","diglyceride_dg_36:3____possibly_dg_18:2_18:1_0:0__2",NA,"","","","",NA,"","",85700,NA
"CHEM100002990_VAR3",73,"Multi-Ethnic Study of Atherosclerosis and COMBI-BIO2","Imperial College London","NEW UID","Diglyceride DG(36:3) - possibly DG(18:2_18:1_0:0)","diglyceride_dg_36:3____possibly_dg_18:2_18:1_0:0__3",NA,"","","","",NA,"","",85700,NA
"CHEM100002990_VAR4",73,"Multi-Ethnic Study of Atherosclerosis and COMBI-BIO2","Imperial College London","NEW UID","Diglyceride DG(36:3) - possibly DG(18:2_18:1_0:0)","diglyceride_dg_36:3____possibly_dg_18:2_18:1_0:0__4",NA,"","","","",NA,"","",85700,NA
"CHEM100002990_VAR5",73,"Multi-Ethnic Study of Atherosclerosis and COMBI-BIO2","Imperial College London","NEW UID","Diglyceride DG(36:3) - possibly DG(18:2_18:1_0:0)","diglyceride_dg_36:3____possibly_dg_18:2_18:1_0:0__5",NA,"","","","",NA,"","",85700,NA
"CHEM100003000",2,"Prostate Lung Colorectal and Ovarian Cancer Screening Trial","Metabolon","COMP_ID","1-palmitoylplasmenylethanolamine*","_1_palmitoylplasmenylethanola",NA,"39270","","","",NA,"","",NA,"LPE P-16:0 or LPE O-16:1"
"CHEM100003000",3,"Cancer Prevention Study II","Metabolon","COMP_ID","1-(1-enyl-palmitoyl)-GPE (P-16:0)*","_1-(1-enyl-palmitoyl)-gpe (p-16:0)*",NA,"X39270","","","",NA,"","",NA,"LPE P-16:0"
"CHEM100003000",5,"Cancer Prevention Study II","Metabolon","COMP_ID","1-(1-enyl-palmitoyl)-GPE (P-16:0)*","_1-(1-enyl-palmitoyl)-gpe (p-16:0)*",NA,"X39270","","","",NA,"","",NA,"LPE P-16:0"
"CHEM100003000",6,"Alpha-Tocopherol Beta-Carotene Cancer Prevention Study","Metabolon","CORE_FILE_NAME","1-palmitoylplasmenylethanolamine*","_1_palmitoylplasmenylethanola",NA,"","","","",NA,"","",NA,"LPE P-16:0 or LPE O-16:1"
"CHEM100003000",7,"Alpha-Tocopherol Beta-Carotene Cancer Prevention Study","Metabolon","CORE_FILE_NAME","1-palmitoylplasmenylethanolamine*","_1_palmitoylplasmenylethanola",NA,"","","","",NA,"","",NA,"LPE P-16:0 or LPE O-16:1"
"CHEM100003000",8,"Alpha-Tocopherol Beta-Carotene Cancer Prevention Study","Metabolon","CORE_FILE_NAME","1-palmitoylplasmenylethanolamine*","_1_palmitoylplasmenylethanola",NA,"","","","",NA,"","",NA,"LPE P-16:0 or LPE O-16:1"
"CHEM100003000",10,"Shanghai Physical Activity Study","Metabolon","COMP_ID","1-palmitoylplasmenylethanolamine*","_1_palmitoylplasmenylethanola",NA,"39270","","","",NA,"","",NA,"LPE P-16:0 or LPE O-16:1"
"CHEM100003000",11,"Shanghai Women's Health Study","Metabolon","CORE_FILE_NAME","1-palmitoylplasmenylethanolamine*","_1_palmitoylplasmenylethanola",NA,"","","","",NA,"","",NA,"LPE P-16:0 or LPE O-16:1"
"CHEM100003000",21,"Well for life China","Metabolon","COMP_ID","1-(1-enyl-palmitoyl)-GPE (P-16:0)*","1-(1-enyl-palmitoyl)-gpe_(p-16:0)",NA,"39270","","","",NA,"","",NA,"LPE P-16:0"
"CHEM100003000",24,"Born in Bradford","Metabolon","CHEMICAL_ID","1-(1-enyl-palmitoyl)-GPE (P-16:0)*","metmss39270",100003000,"39270","","","",NA,"","",NA,"LPE P-16:0"
"CHEM100003000",29,"Twins United Kingdom","Metabolon","CHEMICAL_ID","1-(1-enyl-palmitoyl)-GPE (P-16:0)*","m39270",100003000,"39270","","","",NA,"","",NA,"LPE P-16:0"
"CHEM100003000",30,"Airwave Health Monitoring Study","Metabolon","CHEMICAL_ID","1-(1-enyl-palmitoyl)-GPE (P-16:0)*","1__1_enyl_palmitoyl__gpe__p_16_0__",100003000,"39270","","","",10471193,"","",NA,"LPE P-16:0"
"CHEM100003000",31,"Shanghai Men's Health Study","Metabolon","BIOCHEMICAL_NAME","1-palmitoylplasmenylethanolamine*","logm30",NA,"","","","",NA,"","",NA,"LPE P-16:0 or LPE O-16:1"
"CHEM100003000",33,"Alpha-Tocopherol Beta-Carotene Cancer Prevention Study","Metabolon","CHEMICAL_ID","1-palmitoylplasmenylethanolamine*","_1_palmitoylplasmenylethanola",100003000,"39270","","","",NA,"","",NA,"LPE P-16:0 or LPE O-16:1"
"CHEM100003000",34,"Alpha-Tocopherol Beta-Carotene Cancer Prevention Study","Metabolon","CHEMICAL_ID","1-palmitoylplasmenylethanolamine*","_1_palmitoylplasmenylethanola",100003000,"39270","","","",NA,"","",NA,"LPE P-16:0 or LPE O-16:1"
"CHEM100003000",35,"Alpha-Tocopherol Beta-Carotene Cancer Prevention Study","Metabolon","CHEMICAL_ID","1-palmitoylplasmenylethanolamine*","_1_palmitoylplasmenylethanola",100003000,"39270","","","",NA,"","",NA,"LPE P-16:0 or LPE O-16:1"
"CHEM100003000",36,"Atherosclerosis Risk in Communities Study","Metabolon","COMP_ID","1-palmitoylplasmenylethanolamine*","palmitoylplasmenylethanolamine_std",NA,"39270","","","",NA,"","",NA,"LPE P-16:0 or LPE O-16:1"
"CHEM100003000",44,"Women One-Carbon Metabolism and Inflammation Study","Metabolon","COMP_ID","1-palmitoylplasmenylethanolamine*","m_55",NA,"39270","","","",NA,"","",NA,"LPE P-16:0 or LPE O-16:1"
"CHEM100003000",59,"Breast Cancer Family Registry","Metabolon","COMP_ID","1-(1-enyl-palmitoyl)-GPE (P-16:0)*","1-(1-enyl-palmitoyl)-gpe (p-16:0)",NA,"39270","","","",NA,"","",NA,"LPE P-16:0"
"CHEM100003000",68,"Cooperative Health Research in the Region of Augsburg","Metabolon","NEW UID","","m39270",NA,"","","","",NA,"","",NA,NA
"CHEM100003000",69,"Copenhagen Prospective Study on Asthma in Childhood 2010","Metabolon","COMP_ID","1-(1-enyl-palmitoyl)-GPE (P-16:0)*","39270",NA,"39270","","","",NA,"","",NA,"LPE P-16:0"
"CHEM100003001",2,"Prostate Lung Colorectal and Ovarian Cancer Screening Trial","Metabolon","COMP_ID","1-stearoylplasmenylethanolamine*","_1_stearoylplasmenylethanolam",NA,"39271","","","",NA,"","",NA,"LPE P-18:0 or LPE O-18:1"
"CHEM100003001",3,"Cancer Prevention Study II","Metabolon","COMP_ID","1-(1-enyl-stearoyl)-GPE (P-18:0)*","_1-(1-enyl-stearoyl)-gpe (p-18:0)*",NA,"X39271","","","",NA,"","",NA,"LPE P-18:0"
"CHEM100003001",5,"Cancer Prevention Study II","Metabolon","COMP_ID","1-(1-enyl-stearoyl)-GPE (P-18:0)*","_1-(1-enyl-stearoyl)-gpe (p-18:0)*",NA,"X39271","","","",NA,"","",NA,"LPE P-18:0"
"CHEM100003001",8,"Alpha-Tocopherol Beta-Carotene Cancer Prevention Study","Metabolon","CORE_FILE_NAME","1-stearoylplasmenylethanolamine*","_1_stearoylplasmenylethanolam",NA,"","","","",NA,"","",NA,"LPE P-18:0 or LPE O-18:1"
"CHEM100003001",10,"Shanghai Physical Activity Study","Metabolon","COMP_ID","1-stearoylplasmenylethanolamine*","_1_stearoylplasmenylethanolam",NA,"39271","","","",NA,"","",NA,"LPE P-18:0 or LPE O-18:1"
"CHEM100003001",21,"Well for life China","Metabolon","COMP_ID","1-(1-enyl-stearoyl)-GPE (P-18:0)*","1-(1-enyl-stearoyl)-gpe_(p-18:0)",NA,"39271","","","",NA,"","",NA,"LPE P-18:0"
"CHEM100003001",24,"Born in Bradford","Metabolon","CHEMICAL_ID","1-(1-enyl-stearoyl)-GPE (P-18:0)*","metmss39271",100003001,"39271","","","",NA,"","",NA,"LPE P-18:0"
"CHEM100003001",29,"Twins United Kingdom","Metabolon","CHEMICAL_ID","1-(1-enyl-stearoyl)-GPE (P-18:0)*","m39271",100003001,"39271","","","",NA,"","",NA,"LPE P-18:0"
"CHEM100003001",30,"Airwave Health Monitoring Study","Metabolon","CHEMICAL_ID","1-(1-enyl-stearoyl)-GPE (P-18:0)*","1__1_enyl_stearoyl__gpe__p_18_0__",100003001,"39271","","","",NA,"","",NA,"LPE P-18:0"
"CHEM100003001",35,"Alpha-Tocopherol Beta-Carotene Cancer Prevention Study","Metabolon","CHEMICAL_ID","1-stearoylplasmenylethanolamine*","_1_stearoylplasmenylethanolam",100003001,"39271","","","",NA,"","",NA,"LPE P-18:0 or LPE O-18:1"
"CHEM100003001",59,"Breast Cancer Family Registry","Metabolon","COMP_ID","1-(1-enyl-stearoyl)-GPE (P-18:0)*","1-(1-enyl-stearoyl)-gpe (p-18:0)",NA,"39271","","","",NA,"","",NA,"LPE P-18:0"
"CHEM100003001",69,"Copenhagen Prospective Study on Asthma in Childhood 2010","Metabolon","COMP_ID","1-(1-enyl-stearoyl)-GPE (P-18:0)*","39271",NA,"39271","","","",NA,"","",NA,"LPE P-18:0"
"CHEM100003008",8,"Alpha-Tocopherol Beta-Carotene Cancer Prevention Study","Metabolon","CORE_FILE_NAME","2-stearoylglycerophosphoinositol*","_2_stearoylglycerophosphoinos",NA,"","","","",NA,"","",NA,"LPI 0:0/18:0"
"CHEM100003008",10,"Shanghai Physical Activity Study","Metabolon","COMP_ID","2-stearoylglycerophosphoinositol*","_2_stearoylglycerophosphoinos",NA,"39223","","","",NA,"","",NA,"LPI 0:0/18:0"
